city,tile_id,img_path,label_path,x0,y0,patch_width,patch_height,fold_id,min_vals,max_vals
Airs,0,christchurch/test/2_x.tif,christchurch/test/2_y.tif,0,0,1500,1500,0,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,1,christchurch/test/3_x.tif,christchurch/test/3_y.tif,0,0,1500,1500,1,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,2,christchurch/test/6_x.tif,christchurch/test/6_y.tif,0,0,1500,1500,2,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,3,christchurch/test/8_x.tif,christchurch/test/8_y.tif,0,0,1500,1500,3,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,4,christchurch/test/9_x.tif,christchurch/test/9_y.tif,0,0,1500,1500,4,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,5,christchurch/test/10_x.tif,christchurch/test/10_y.tif,0,0,1500,1500,5,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,6,christchurch/test/12_x.tif,christchurch/test/12_y.tif,0,0,1500,1500,6,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,7,christchurch/test/13_x.tif,christchurch/test/13_y.tif,0,0,1500,1500,7,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,8,christchurch/test/14_x.tif,christchurch/test/14_y.tif,0,0,1500,1500,8,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,9,christchurch/test/16_x.tif,christchurch/test/16_y.tif,0,0,1500,1500,9,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,10,christchurch/test/19_x.tif,christchurch/test/19_y.tif,0,0,1500,1500,10,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,11,christchurch/test/20_x.tif,christchurch/test/20_y.tif,0,0,1500,1500,11,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,12,christchurch/test/21_x.tif,christchurch/test/21_y.tif,0,0,1500,1500,12,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,13,christchurch/test/22_x.tif,christchurch/test/22_y.tif,0,0,1500,1500,13,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,14,christchurch/test/24_x.tif,christchurch/test/24_y.tif,0,0,1500,1500,14,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,15,christchurch/test/26_x.tif,christchurch/test/26_y.tif,0,0,1500,1500,15,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,16,christchurch/test/27_x.tif,christchurch/test/27_y.tif,0,0,1500,1500,16,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,17,christchurch/test/28_x.tif,christchurch/test/28_y.tif,0,0,1500,1500,17,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,18,christchurch/test/29_x.tif,christchurch/test/29_y.tif,0,0,1500,1500,18,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,19,christchurch/test/31_x.tif,christchurch/test/31_y.tif,0,0,1500,1500,19,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,20,christchurch/test/32_x.tif,christchurch/test/32_y.tif,0,0,1500,1500,20,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,21,christchurch/test/33_x.tif,christchurch/test/33_y.tif,0,0,1500,1500,21,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,22,christchurch/test/34_x.tif,christchurch/test/34_y.tif,0,0,1500,1500,22,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,23,christchurch/test/35_x.tif,christchurch/test/35_y.tif,0,0,1500,1500,23,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,24,christchurch/test/36_x.tif,christchurch/test/36_y.tif,0,0,1500,1500,24,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,25,christchurch/test/37_x.tif,christchurch/test/37_y.tif,0,0,1500,1500,25,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,26,christchurch/test/40_x.tif,christchurch/test/40_y.tif,0,0,1500,1500,26,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,27,christchurch/test/44_x.tif,christchurch/test/44_y.tif,0,0,1500,1500,27,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,28,christchurch/test/45_x.tif,christchurch/test/45_y.tif,0,0,1500,1500,28,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,29,christchurch/test/46_x.tif,christchurch/test/46_y.tif,0,0,1500,1500,29,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,30,christchurch/test/48_x.tif,christchurch/test/48_y.tif,0,0,1500,1500,30,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,31,christchurch/test/50_x.tif,christchurch/test/50_y.tif,0,0,1500,1500,31,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,32,christchurch/test/51_x.tif,christchurch/test/51_y.tif,0,0,1500,1500,32,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,33,christchurch/test/53_x.tif,christchurch/test/53_y.tif,0,0,1500,1500,33,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,34,christchurch/test/54_x.tif,christchurch/test/54_y.tif,0,0,1500,1500,34,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,35,christchurch/test/56_x.tif,christchurch/test/56_y.tif,0,0,1500,1500,35,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,36,christchurch/test/57_x.tif,christchurch/test/57_y.tif,0,0,1500,1500,36,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,37,christchurch/test/58_x.tif,christchurch/test/58_y.tif,0,0,1500,1500,37,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,38,christchurch/test/60_x.tif,christchurch/test/60_y.tif,0,0,1500,1500,38,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,39,christchurch/test/61_x.tif,christchurch/test/61_y.tif,0,0,1500,1500,39,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,40,christchurch/test/65_x.tif,christchurch/test/65_y.tif,0,0,1500,1500,40,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,41,christchurch/test/66_x.tif,christchurch/test/66_y.tif,0,0,1500,1500,41,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,42,christchurch/test/67_x.tif,christchurch/test/67_y.tif,0,0,1500,1500,42,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,43,christchurch/test/68_x.tif,christchurch/test/68_y.tif,0,0,1500,1500,43,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,44,christchurch/test/69_x.tif,christchurch/test/69_y.tif,0,0,1500,1500,44,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,45,christchurch/test/70_x.tif,christchurch/test/70_y.tif,0,0,1500,1500,45,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,46,christchurch/test/71_x.tif,christchurch/test/71_y.tif,0,0,1500,1500,46,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,47,christchurch/test/73_x.tif,christchurch/test/73_y.tif,0,0,1500,1500,47,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,48,christchurch/test/74_x.tif,christchurch/test/74_y.tif,0,0,1500,1500,48,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,49,christchurch/test/75_x.tif,christchurch/test/75_y.tif,0,0,1500,1500,49,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,50,christchurch/test/78_x.tif,christchurch/test/78_y.tif,0,0,1500,1500,50,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,51,christchurch/test/79_x.tif,christchurch/test/79_y.tif,0,0,1500,1500,51,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,52,christchurch/test/81_x.tif,christchurch/test/81_y.tif,0,0,1500,1500,52,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,53,christchurch/test/82_x.tif,christchurch/test/82_y.tif,0,0,1500,1500,53,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,54,christchurch/test/84_x.tif,christchurch/test/84_y.tif,0,0,1500,1500,54,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,55,christchurch/test/85_x.tif,christchurch/test/85_y.tif,0,0,1500,1500,55,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,56,christchurch/test/86_x.tif,christchurch/test/86_y.tif,0,0,1500,1500,56,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,57,christchurch/test/87_x.tif,christchurch/test/87_y.tif,0,0,1500,1500,57,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,58,christchurch/test/89_x.tif,christchurch/test/89_y.tif,0,0,1500,1500,58,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,59,christchurch/test/91_x.tif,christchurch/test/91_y.tif,0,0,1500,1500,59,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,60,christchurch/train/0_x.tif,christchurch/train/0_y.tif,0,0,1500,1500,60,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,61,christchurch/train/4_x.tif,christchurch/train/4_y.tif,0,0,1500,1500,61,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
Airs,62,christchurch/train/8_x.tif,christchurch/train/8_y.tif,0,0,1500,1500,62,"(0.0, 0.0, 0.0)","(255.0, 255.0, 255.0)"
