city,tile_id,img_path,label_path,x0,y0,patch_width,patch_height,fold_id,min_vals,max_vals
Digitanie,0,Shanghai/Shanghai.tif,none,0,0,41597,91285,0,"(0.0, 0.0, 0.0, 0.0)","(1.014, 0.96, 0.903, 1.336)"
Digitanie,0,Shanghai/Shanghai_EPSG32651_0.tif,Shanghai/COS9/Shanghai_0.tif,0,0,2048,2048,1,"(0.0, 0.0, 0.0, 0.0)","(1.014, 0.96, 0.903, 1.336)"
Digitanie,0,Shanghai/Shanghai_EPSG32651_1.tif,Shanghai/COS9/Shanghai_1.tif,0,0,2048,2048,2,"(0.0, 0.0, 0.0, 0.0)","(1.014, 0.96, 0.903, 1.336)"
Digitanie,0,Shanghai/Shanghai_EPSG32651_2.tif,Shanghai/COS9/Shanghai_2.tif,0,0,2048,2048,3,"(0.0, 0.0, 0.0, 0.0)","(1.014, 0.96, 0.903, 1.336)"
Digitanie,0,Shanghai/Shanghai_EPSG32651_3.tif,Shanghai/COS9/Shanghai_3.tif,0,0,2048,2048,4,"(0.0, 0.0, 0.0, 0.0)","(1.014, 0.96, 0.903, 1.336)"
Digitanie,0,Shanghai/Shanghai_EPSG32651_4.tif,Shanghai/COS9/Shanghai_4.tif,0,0,2048,2048,5,"(0.0, 0.0, 0.0, 0.0)","(1.014, 0.96, 0.903, 1.336)"
Digitanie,0,Shanghai/Shanghai_EPSG32651_5.tif,Shanghai/COS9/Shanghai_5.tif,0,0,2048,2048,6,"(0.0, 0.0, 0.0, 0.0)","(1.014, 0.96, 0.903, 1.336)"
Digitanie,0,Shanghai/Shanghai_EPSG32651_6.tif,Shanghai/COS9/Shanghai_6.tif,0,0,2048,2048,7,"(0.0, 0.0, 0.0, 0.0)","(1.014, 0.96, 0.903, 1.336)"
Digitanie,0,Shanghai/Shanghai_EPSG32651_7.tif,Shanghai/COS9/Shanghai_7.tif,0,0,2048,2048,8,"(0.0, 0.0, 0.0, 0.0)","(1.014, 0.96, 0.903, 1.336)"
Digitanie,0,Shanghai/Shanghai_EPSG32651_8.tif,Shanghai/COS9/Shanghai_8.tif,0,0,2048,2048,9,"(0.0, 0.0, 0.0, 0.0)","(1.014, 0.96, 0.903, 1.336)"
Digitanie,0,Shanghai/Shanghai_EPSG32651_9.tif,Shanghai/COS9/Shanghai_9.tif,0,0,2048,2048,10,"(0.0, 0.0, 0.0, 0.0)","(1.014, 0.96, 0.903, 1.336)"
