city,tile_id,img_path,label_path,x0,y0,patch_width,patch_height,fold_id,origin_tile
DigitanieToulouse,1,Toulouse/toulouse_tuile_1_img_normalized.tif,Toulouse/toulouse_tuile_1.tif,0,0,2000,2000,0,Toulouse/toulouse_full_tiled.tif
DigitanieToulouse,2,Toulouse/toulouse_tuile_2_img_normalized.tif,Toulouse/toulouse_tuile_2.tif,0,0,2000,2000,0,Toulouse/toulouse_full_tiled.tif
DigitanieToulouse,3,Toulouse/toulouse_tuile_3_img_normalized.tif,Toulouse/toulouse_tuile_3.tif,0,0,2000,2000,0,Toulouse/toulouse_full_tiled.tif
DigitanieToulouse,4,Toulouse/toulouse_tuile_4_img_normalized.tif,Toulouse/toulouse_tuile_4.tif,0,0,2000,2000,0,Toulouse/toulouse_full_tiled.tif
DigitanieToulouse,5,Toulouse/toulouse_tuile_5_img_normalized.tif,Toulouse/toulouse_tuile_5.tif,0,0,2000,2000,0,Toulouse/toulouse_full_tiled.tif
DigitanieToulouse,6,Toulouse/toulouse_tuile_6_img_normalized.tif,Toulouse/toulouse_tuile_6.tif,0,0,2000,2000,0,Toulouse/toulouse_full_tiled.tif
DigitanieToulouse,7,Toulouse/toulouse_tuile_7_img_normalized.tif,Toulouse/toulouse_tuile_7.tif,0,0,1800,2000,0,Toulouse/toulouse_full_tiled.tif
DigitanieToulouse,8,Toulouse/toulouse_tuile_8_img_normalized.tif,Toulouse/toulouse_tuile_8.tif,0,0,2000,2000,0,Toulouse/toulouse_full_tiled.tif
DigitanieToulouse,9,Toulouse/toulouse_tuile_9_img_normalized.tif,Toulouse/toulouse_tuile_9.tif,0,0,2000,2000,0,Toulouse/toulouse_full_tiled.tif
DigitanieToulouse,10,Toulouse/toulouse_tuile_10_img_normalized.tif,Toulouse/toulouse_tuile_10.tif,0,0,2000,2000,0,Toulouse/toulouse_full_tiled.tif
DigitanieBiarritz,1,Biarritz/biarritz_tuile_1_img_normalized.tif,Biarritz/biarritz_tuile_1.tif,0,0,2000,2000,1,Biarritz/biarritz_full_tiled.tif
DigitanieBiarritz,2,Biarritz/biarritz_tuile_2_img_normalized.tif,Biarritz/biarritz_tuile_2.tif,0,0,2000,2000,1,Biarritz/biarritz_full_tiled.tif
DigitanieBiarritz,3,Biarritz/biarritz_tuile_3_img_normalized.tif,Biarritz/biarritz_tuile_3.tif,0,0,2000,2000,1,Biarritz/biarritz_full_tiled.tif
DigitanieBiarritz,4,Biarritz/biarritz_tuile_4_img_normalized.tif,Biarritz/biarritz_tuile_4.tif,0,0,2000,2000,1,Biarritz/biarritz_full_tiled.tif
DigitanieBiarritz,5,Biarritz/biarritz_tuile_5_img_normalized.tif,Biarritz/biarritz_tuile_5.tif,0,0,2000,2000,1,Biarritz/biarritz_full_tiled.tif
DigitanieBiarritz,6,Biarritz/biarritz_tuile_6_img_normalized.tif,Biarritz/biarritz_tuile_6.tif,0,0,2000,2000,1,Biarritz/biarritz_full_tiled.tif
DigitanieBiarritz,7,Biarritz/biarritz_tuile_7_img_normalized.tif,Biarritz/biarritz_tuile_7.tif,0,0,2000,2000,1,Biarritz/biarritz_full_tiled.tif
DigitanieBiarritz,8,Biarritz/biarritz_tuile_8_img_normalized.tif,Biarritz/biarritz_tuile_8.tif,0,0,2000,2000,1,Biarritz/biarritz_full_tiled.tif
DigitanieBiarritz,9,Biarritz/biarritz_tuile_9_img_normalized.tif,Biarritz/biarritz_tuile_9.tif,0,0,2000,2000,1,Biarritz/biarritz_full_tiled.tif
DigitanieBiarritz,10,Biarritz/biarritz_tuile_10_img_normalized.tif,Biarritz/biarritz_tuile_10.tif,0,0,2000,2000,1,Biarritz/biarritz_full_tiled.tif
DigitanieStrasbourg,1,Strasbourg/strasbourg_tuile_1_img_normalized.tif,Strasbourg/strasbourg_tuile_1.tif,0,0,2000,2000,2,Strasbourg/strasbourg_full_tiled.tif
DigitanieStrasbourg,2,Strasbourg/strasbourg_tuile_2_img_normalized.tif,Strasbourg/strasbourg_tuile_2.tif,0,0,2000,2000,2,Strasbourg/strasbourg_full_tiled.tif
DigitanieStrasbourg,3,Strasbourg/strasbourg_tuile_3_img_normalized.tif,Strasbourg/strasbourg_tuile_3.tif,0,0,2000,2000,2,Strasbourg/strasbourg_full_tiled.tif
DigitanieStrasbourg,4,Strasbourg/strasbourg_tuile_4_img_normalized.tif,Strasbourg/strasbourg_tuile_4.tif,0,0,2000,2000,2,Strasbourg/strasbourg_full_tiled.tif
DigitanieStrasbourg,5,Strasbourg/strasbourg_tuile_5_img_normalized.tif,Strasbourg/strasbourg_tuile_5.tif,0,0,2000,2000,2,Strasbourg/strasbourg_full_tiled.tif
DigitanieStrasbourg,6,Strasbourg/strasbourg_tuile_6_img_normalized.tif,Strasbourg/strasbourg_tuile_6.tif,0,0,2000,2000,2,Strasbourg/strasbourg_full_tiled.tif
DigitanieStrasbourg,7,Strasbourg/strasbourg_tuile_7_img_normalized.tif,Strasbourg/strasbourg_tuile_7.tif,0,0,2000,2000,2,Strasbourg/strasbourg_full_tiled.tif
DigitanieStrasbourg,8,Strasbourg/strasbourg_tuile_8_img_normalized.tif,Strasbourg/strasbourg_tuile_8.tif,0,0,2000,2000,2,Strasbourg/strasbourg_full_tiled.tif
DigitanieStrasbourg,9,Strasbourg/strasbourg_tuile_9_img_normalized.tif,Strasbourg/strasbourg_tuile_9.tif,0,0,2000,2000,2,Strasbourg/strasbourg_full_tiled.tif
DigitanieStrasbourg,10,Strasbourg/strasbourg_tuile_10_img_normalized.tif,Strasbourg/strasbourg_tuile_10.tif,0,0,2000,2000,2,Strasbourg/strasbourg_full_tiled.tif
DigitanieParis,1,Paris/paris_tuile_1_img_normalized.tif,Paris/paris_tuile_1.tif,0,0,2000,2000,3,Paris/paris_full_tiled.tif
DigitanieParis,2,Paris/paris_tuile_2_img_normalized.tif,Paris/paris_tuile_2.tif,0,0,2000,2000,3,Paris/paris_full_tiled.tif
DigitanieParis,3,Paris/paris_tuile_3_img_normalized.tif,Paris/paris_tuile_3.tif,0,0,2000,2000,3,Paris/paris_full_tiled.tif
DigitanieParis,4,Paris/paris_tuile_4_img_normalized.tif,Paris/paris_tuile_4.tif,0,0,2000,2000,3,Paris/paris_full_tiled.tif
DigitanieParis,5,Paris/paris_tuile_5_img_normalized.tif,Paris/paris_tuile_5.tif,0,0,2000,2000,3,Paris/paris_full_tiled.tif
DigitanieParis,6,Paris/paris_tuile_6_img_normalized.tif,Paris/paris_tuile_6.tif,0,0,2000,2000,3,Paris/paris_full_tiled.tif
DigitanieParis,7,Paris/paris_tuile_7_img_normalized.tif,Paris/paris_tuile_7.tif,0,0,2000,2000,3,Paris/paris_full_tiled.tif
DigitanieParis,8,Paris/paris_tuile_8_img_normalized.tif,Paris/paris_tuile_8.tif,0,0,2000,2000,3,Paris/paris_full_tiled.tif
DigitanieParis,9,Paris/paris_tuile_9_img_normalized.tif,Paris/paris_tuile_9.tif,0,0,2000,2000,3,Paris/paris_full_tiled.tif
